epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0,0.0005902427947148681,0.9964513182640076,0.9958610534667969,0.00048065814189612865,1.0879416465759277,1.087460994720459
1,7.266504781000549e-06,0.9763391613960266,0.976331889629364,6.878016847622348e-06,0.9991570115089417,0.9991501569747925
2,6.01867213845253e-08,1.188449740409851,1.1884496212005615,8.714517996111226e-09,0.9777817726135254,0.9777817726135254
3,-0.0,1.011049509048462,1.011049509048462,-0.0,0.9583797454833984,0.9583797454833984
4,-0.0,1.009914755821228,1.009914755821228,-0.0,0.9391947388648987,0.9391947388648987
5,-0.0,0.9337954521179199,0.9337954521179199,-0.0,0.9202150702476501,0.9202150702476501
6,-0.0,0.7762271761894226,0.7762271761894226,-0.0,0.9014071822166443,0.9014071822166443
7,-0.0,1.033346176147461,1.033346176147461,-0.0,0.8828112483024597,0.8828112483024597
8,-0.0,0.9260608553886414,0.9260608553886414,-0.0,0.8644083142280579,0.8644083142280579
9,-0.0,1.0579783916473389,1.0579783916473389,-0.0,0.8461952805519104,0.8461952805519104
10,-0.0,0.9012588262557983,0.9012588262557983,-0.0,0.8281697034835815,0.8281697034835815
11,-0.0,0.7180951237678528,0.7180951237678528,-0.0,0.8103529214859009,0.8103529214859009
12,-0.0,0.7017310261726379,0.7017310261726379,-0.0,0.792724072933197,0.792724072933197
13,-0.0,0.7502809166908264,0.7502809166908264,-0.0,0.7752734422683716,0.7752734422683716
14,-0.0,0.6684871912002563,0.6684871912002563,-0.0,0.7580317258834839,0.7580317258834839
15,-0.0,0.8670536875724792,0.8670536875724792,-0.0,0.7409733533859253,0.7409733533859253
16,-0.0,0.7363317012786865,0.7363317012786865,-0.0,0.7241336107254028,0.7241336107254028
17,-0.0,0.6174574494361877,0.6174574494361877,-0.0,0.7074643969535828,0.7074643969535828
18,-0.0,0.6319465637207031,0.6319465637207031,-0.0,0.6910186409950256,0.6910186409950256
19,-0.0,0.8791786432266235,0.8791786432266235,-0.0,0.6747460961341858,0.6747460961341858
20,-0.0,0.737663745880127,0.737663745880127,-0.0,0.6586610674858093,0.6586610674858093
21,-0.0,0.5140711665153503,0.5140711665153503,-0.0,0.64277583360672,0.64277583360672
22,-0.0,0.7471657395362854,0.7471657395362854,-0.0,0.6270869374275208,0.6270869374275208
23,-0.0,0.5837575197219849,0.5837575197219849,-0.0,0.6115827560424805,0.6115827560424805
24,-0.0,0.6084989309310913,0.6084989309310913,-0.0,0.5962898135185242,0.5962898135185242
25,-0.0,0.5776249766349792,0.5776249766349792,-0.0,0.5811813473701477,0.5811813473701477
26,-0.0,0.5357630252838135,0.5357630252838135,-0.0,0.5662635564804077,0.5662635564804077
27,-0.0,0.5790126919746399,0.5790126919746399,-0.0,0.5515362024307251,0.5515362024307251
28,-0.0,0.6179797053337097,0.6179797053337097,-0.0,0.5370203852653503,0.5370203852653503
29,-0.0,0.5861508846282959,0.5861508846282959,-0.0,0.5226925015449524,0.5226925015449524
30,-0.0,0.5487848520278931,0.5487848520278931,-0.0,0.5085446238517761,0.5085446238517761
31,-0.0,0.5853825211524963,0.5853825211524963,-0.0,0.49460723996162415,0.49460723996162415
32,-0.0,0.4884728789329529,0.4884728789329529,-0.0,0.48086613416671753,0.48086613416671753
33,-0.0,0.4297253489494324,0.4297253489494324,-0.0,0.46731191873550415,0.46731191873550415
34,-0.0,0.5273458957672119,0.5273458957672119,-0.0,0.45395010709762573,0.45395010709762573
35,-0.0,0.4301358163356781,0.4301358163356781,-0.0,0.44078323245048523,0.44078323245048523
36,-0.0,0.46819907426834106,0.46819907426834106,-0.0,0.42780494689941406,0.42780494689941406
37,-0.0,0.3467175364494324,0.3467175364494324,-0.0,0.41502609848976135,0.41502609848976135
38,-0.0,0.47318464517593384,0.47318464517593384,-0.0,0.402438223361969,0.402438223361969
39,-0.0,0.3806811571121216,0.3806811571121216,-0.0,0.39005348086357117,0.39005348086357117
40,-0.0,0.3788357675075531,0.3788357675075531,-0.0,0.37786275148391724,0.37786275148391724
41,-0.0,0.33817800879478455,0.33817800879478455,-0.0,0.3658493459224701,0.3658493459224701
42,-0.0,0.46810784935951233,0.46810784935951233,-0.0,0.35404640436172485,0.35404640436172485
43,-0.0,0.4100428521633148,0.4100428521633148,-0.0,0.3424316346645355,0.3424316346645355
44,-0.0,0.3347579836845398,0.3347579836845398,-0.0,0.3310142159461975,0.3310142159461975
45,-0.0,0.4694075584411621,0.4694075584411621,-0.0,0.31979456543922424,0.31979456543922424
46,-0.0,0.29002588987350464,0.29002588987350464,-0.0,0.30875760316848755,0.30875760316848755
47,-0.0,0.3563896417617798,0.3563896417617798,-0.0,0.2979186475276947,0.2979186475276947
48,-0.0,0.4229395389556885,0.4229395389556885,-0.0,0.2872714400291443,0.2872714400291443
49,-0.0,0.2625371813774109,0.2625371813774109,-0.0,0.2768253982067108,0.2768253982067108
50,-0.0,0.31535759568214417,0.31535759568214417,-0.0,0.26656943559646606,0.26656943559646606
51,-0.0,0.3151910901069641,0.3151910901069641,-0.0,0.2565174698829651,0.2565174698829651
52,-0.0,0.2728448808193207,0.2728448808193207,-0.0,0.2466661036014557,0.2466661036014557
53,-0.0,0.2743338644504547,0.2743338644504547,-0.0,0.23700931668281555,0.23700931668281555
54,-0.0,0.2553785443305969,0.2553785443305969,-0.0,0.227540984749794,0.227540984749794
55,-0.0,0.21562905609607697,0.21562905609607697,-0.0,0.2182728797197342,0.2182728797197342
56,-0.0,0.20944377779960632,0.20944377779960632,-0.0,0.20919786393642426,0.20919786393642426
